,0
1197,0.5272208452224731
1198,0.27156496047973633
1199,0.10496821254491806
1200,0.17750851809978485
1201,0.24064725637435913
1202,0.1379539668560028
1203,0.7524786591529846
1204,19.153850555419922
1205,20.351057052612305
1206,2.4160213470458984
1207,0.42352935671806335
1208,0.4220823645591736
1209,0.13963955640792847
1210,0.14101722836494446
1211,0.07201330363750458
1212,0.08251410722732544
1213,0.06144591048359871
1214,0.06946033239364624
1215,0.06891115009784698
1216,0.0616426020860672
1217,0.058494873344898224
1218,0.080828458070755
1219,0.07562878727912903
1220,0.16878098249435425
1221,0.4761841893196106
1222,5.000309467315674
1223,4.491429328918457
1224,1.3761746883392334
1225,0.6183497309684753
1226,0.5094790458679199
1227,1.1819267272949219
1228,1.3402546644210815
1229,0.26754072308540344
1230,0.3732717037200928
1231,0.22075706720352173
1232,0.06894371658563614
1233,0.07492704689502716
1234,0.11149494349956512
1235,0.08596903830766678
1236,0.29694080352783203
1237,9.509377479553223
1238,1.6038964986801147
1239,4.941761493682861
1240,1.9007385969161987
1241,2.2330522537231445
1242,1.8301138877868652
1243,2.863502264022827
1244,0.8520110845565796
1245,0.2705540359020233
1246,0.1569037139415741
1247,0.6750016808509827
1248,1.420971393585205
1249,10.073155403137207
1250,2.366124153137207
1251,0.9315678477287292
1252,1.0108642578125
1253,0.7656698226928711
1254,0.6252898573875427
1255,0.21324492990970612
1256,0.2815289795398712
1257,1.568953514099121
1258,22.12482452392578
1259,5.349146366119385
1260,4.288833141326904
1261,2.353410243988037
1262,1.2859292030334473
1263,0.2480088323354721
1264,0.261393666267395
1265,0.1563519984483719
1266,0.07629679143428802
1267,0.09698860347270966
1268,0.08142736554145813
1269,0.0739469975233078
1270,0.062421657145023346
1271,0.08495591580867767
1272,0.06726959347724915
1273,0.06260611861944199
1274,0.09138611704111099
1275,0.1499554067850113
1276,0.06416358053684235
1277,0.06127675995230675
1278,0.06350230425596237
1279,0.1251162886619568
1280,1.6428436040878296
1281,5.982275009155273
1282,0.8233940601348877
1283,2.764094591140747
1284,0.6328572630882263
1285,0.5665513277053833
1286,0.45285338163375854
1287,4.310412883758545
1288,16.054685592651367
1289,8.342193603515625
1290,2.9045186042785645
1291,1.392993688583374
1292,0.5012117624282837
1293,0.1096956878900528
1294,0.07492343336343765
1295,0.08209766447544098
1296,0.16035880148410797
